samplename_index_lane readgroup_id readgroup_platform path_to_R1_fastq_file path_to_R2_fastq_file
ND415_3_L003 A22W25NLT4.L003.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1216/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1216_S216_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1216/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1216_S216_L003_R2_001.fastq.gz
ND415_3_L002 A22W25NLT4.L002.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1216/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1216_S216_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1216/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1216_S216_L002_R2_001.fastq.gz
ND415_3_L001 A22W25NLT4.L001.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1216/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1216_S216_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1216/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1216_S216_L001_R2_001.fastq.gz
ND417_1_L001 A22W25NLT4.L001.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1217/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1217_S217_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1217/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1217_S217_L001_R2_001.fastq.gz
ND417_1_L003 A22W25NLT4.L003.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1217/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1217_S217_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1217/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1217_S217_L003_R2_001.fastq.gz
ND417_1_L002 A22W25NLT4.L002.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1217/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1217_S217_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1217/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1217_S217_L002_R2_001.fastq.gz
ND417_2_L002 A22W25NLT4.L002.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1218/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1218_S218_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1218/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1218_S218_L002_R2_001.fastq.gz
ND417_2_L003 A22W25NLT4.L003.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1218/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1218_S218_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1218/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1218_S218_L003_R2_001.fastq.gz
ND417_2_L001 A22W25NLT4.L001.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1218/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1218_S218_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1218/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1218_S218_L001_R2_001.fastq.gz
ND417_3_L002 A22W25NLT4.L002.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1219/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1219_S219_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1219/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1219_S219_L002_R2_001.fastq.gz
ND417_3_L001 A22W25NLT4.L001.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1219/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1219_S219_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1219/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1219_S219_L001_R2_001.fastq.gz
ND417_3_L003 A22W25NLT4.L003.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1219/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1219_S219_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1219/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1219_S219_L003_R2_001.fastq.gz
ND418_1_L001 A22W25NLT4.L001.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1220/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1220_S220_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1220/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1220_S220_L001_R2_001.fastq.gz
ND418_1_L003 A22W25NLT4.L003.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1220/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1220_S220_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1220/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1220_S220_L003_R2_001.fastq.gz
ND418_1_L002 A22W25NLT4.L002.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1220/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1220_S220_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1220/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1220_S220_L002_R2_001.fastq.gz
ND418_2_L003 A22W25NLT4.L003.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1221/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1221_S221_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1221/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1221_S221_L003_R2_001.fastq.gz
ND418_2_L002 A22W25NLT4.L002.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1221/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1221_S221_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1221/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1221_S221_L002_R2_001.fastq.gz
ND418_2_L001 A22W25NLT4.L001.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1221/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1221_S221_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1221/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1221_S221_L001_R2_001.fastq.gz
ND418_3_L003 A22W25NLT4.L003.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1222/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1222_S222_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1222/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1222_S222_L003_R2_001.fastq.gz
ND418_3_L001 A22W25NLT4.L001.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1222/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1222_S222_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1222/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1222_S222_L001_R2_001.fastq.gz
ND418_3_L002 A22W25NLT4.L002.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1222/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1222_S222_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1222/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1222_S222_L002_R2_001.fastq.gz
ND440_1_L002 A22W25NLT4.L002.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1223/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1223_S223_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1223/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1223_S223_L002_R2_001.fastq.gz
ND440_1_L001 A22W25NLT4.L001.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1223/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1223_S223_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1223/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1223_S223_L001_R2_001.fastq.gz
ND440_1_L003 A22W25NLT4.L003.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1223/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1223_S223_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1223/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1223_S223_L003_R2_001.fastq.gz
ND440_2_L002 A22W25NLT4.L002.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1224/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1224_S224_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1224/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1224_S224_L002_R2_001.fastq.gz
ND440_2_L003 A22W25NLT4.L003.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1224/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1224_S224_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1224/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1224_S224_L003_R2_001.fastq.gz
ND440_2_L001 A22W25NLT4.L001.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1224/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1224_S224_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1224/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1224_S224_L001_R2_001.fastq.gz
ND440_3_L003 A22W25NLT4.L003.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1225/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1225_S225_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1225/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1225_S225_L003_R2_001.fastq.gz
ND440_3_L002 A22W25NLT4.L002.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1225/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1225_S225_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1225/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1225_S225_L002_R2_001.fastq.gz
ND440_3_L001 A22W25NLT4.L001.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1225/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1225_S225_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1225/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1225_S225_L001_R2_001.fastq.gz
ND443_1_L003 A22W25NLT4.L003.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1226/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1226_S226_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1226/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1226_S226_L003_R2_001.fastq.gz
ND443_1_L002 A22W25NLT4.L002.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1226/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1226_S226_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1226/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1226_S226_L002_R2_001.fastq.gz
ND443_1_L001 A22W25NLT4.L001.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1226/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1226_S226_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1226/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1226_S226_L001_R2_001.fastq.gz
ND443_2_L001 A22W25NLT4.L001.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1227/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1227_S227_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1227/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1227_S227_L001_R2_001.fastq.gz
ND443_2_L002 A22W25NLT4.L002.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1227/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1227_S227_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1227/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1227_S227_L002_R2_001.fastq.gz
ND443_2_L003 A22W25NLT4.L003.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1227/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1227_S227_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1227/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1227_S227_L003_R2_001.fastq.gz
ND443_3_L002 A22W25NLT4.L002.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1228/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1228_S228_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1228/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1228_S228_L002_R2_001.fastq.gz
ND443_3_L003 A22W25NLT4.L003.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1228/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1228_S228_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1228/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1228_S228_L003_R2_001.fastq.gz
ND443_3_L001 A22W25NLT4.L001.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1228/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1228_S228_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1228/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1228_S228_L001_R2_001.fastq.gz
ND448_1_L002 A22W25NLT4.L002.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1229/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1229_S229_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1229/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1229_S229_L002_R2_001.fastq.gz
ND448_1_L003 A22W25NLT4.L003.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1229/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1229_S229_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1229/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1229_S229_L003_R2_001.fastq.gz
ND448_1_L001 A22W25NLT4.L001.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1229/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1229_S229_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1229/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1229_S229_L001_R2_001.fastq.gz
ND448_2_L002 A22W25NLT4.L002.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1230/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1230_S230_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1230/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1230_S230_L002_R2_001.fastq.gz
ND448_2_L001 A22W25NLT4.L001.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1230/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1230_S230_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1230/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1230_S230_L001_R2_001.fastq.gz
ND448_2_L003 A22W25NLT4.L003.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1230/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1230_S230_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1230/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1230_S230_L003_R2_001.fastq.gz
ND448_3_L001 A22W25NLT4.L001.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1231/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1231_S231_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1231/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1231_S231_L001_R2_001.fastq.gz
ND448_3_L003 A22W25NLT4.L003.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1231/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1231_S231_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1231/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1231_S231_L003_R2_001.fastq.gz
ND448_3_L002 A22W25NLT4.L002.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1231/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1231_S231_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1231/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1231_S231_L002_R2_001.fastq.gz
ND450_1_L001 A22W25NLT4.L001.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1232/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1232_S232_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1232/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1232_S232_L001_R2_001.fastq.gz
ND450_1_L003 A22W25NLT4.L003.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1232/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1232_S232_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1232/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1232_S232_L003_R2_001.fastq.gz
ND450_1_L002 A22W25NLT4.L002.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1232/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1232_S232_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1232/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1232_S232_L002_R2_001.fastq.gz
ND450_2_L001 A22W25NLT4.L001.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1233/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1233_S233_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1233/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1233_S233_L001_R2_001.fastq.gz
ND450_2_L002 A22W25NLT4.L002.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1233/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1233_S233_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1233/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1233_S233_L002_R2_001.fastq.gz
ND450_2_L003 A22W25NLT4.L003.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1233/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1233_S233_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1233/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1233_S233_L003_R2_001.fastq.gz
ND450_3_L003 A22W25NLT4.L003.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1234/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1234_S234_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1234/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1234_S234_L003_R2_001.fastq.gz
ND450_3_L001 A22W25NLT4.L001.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1234/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1234_S234_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1234/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1234_S234_L001_R2_001.fastq.gz
